galaxies.source.pixelization.regularization.signal_scale,galaxies.source.pixelization.regularization.inner_coefficient,galaxies.source.pixelization.regularization.outer_coefficient,    log_likelihood,         log_prior,     log_posterior,                weight
                                    0.016528539458610995,                                        0.0016174920962132558,                                            87.22703944011442, 7498.783382400083, 618.2525069596277,  8117.03588935971, 0.0020450188529316147
                                     0.02532264934723035,                                        0.0010262139073307372,                                            60.37882423279599, 7498.642228437993, 974.4722704609953, 8473.114498898989,  0.001775803588512204
                                    0.015899452719642156,                                         0.005516752078821442,                                            90.74422451193651, 7498.588262363995,  181.277095696356, 7679.865358060351, 0.0016825104144813435
                                    0.021605414682887923,                                         0.006643235197029409,                                            71.29039008467304, 7498.898556384631, 150.5430947275584, 7649.441651112189, 0.0022946515296191363
                                     0.02753094989404285,                                          0.00055141893256681,                                             56.4871096444209, 7498.136580884469, 1813.520905419964, 9311.657486304433, 0.0010710136032973457
                                    0.025552799701988795,                                         0.002838302393997695,                                           60.130877666970704, 7498.351058499295,352.33990718998797, 7850.690965689282,  0.001327215459060187
                                    0.023296066108410823,                                       0.00011184203051527305,                                            63.71906577017927, 7498.458661988896, 8941.198140174583, 16439.65680216348, 0.0014779952331281032
                                     0.02744795129190474,                                       0.00012046589148334044,                                           55.386088870745475, 7498.008111485689,  8301.12293784854, 15799.13104933423, 0.0009418927108993612
                                    0.023771013175998258,                                         0.004172672914121554,                                            64.13004454508149, 7498.600673746436,239.67013144489877, 7738.270805191335,  0.001703522821472215
                                    0.017359746357625203,                                        0.0014323613249232379,                                            83.33680313297172, 7498.761727751378, 698.1598638694327,  8196.92159162081, 0.0020012107247663687
                                    0.022007839609285176,                                         0.006036607194044968,                                            71.48177427229548,  7498.48998354003,165.66995622737602, 7664.159939767406, 0.0015250209511700793
                                    0.024805032618321014,                                       0.00032575230113402387,                                            61.74364888572616, 7498.922323187091,3069.8333439312023,10568.755667118294,  0.002349841303612331
                                     0.02433398581573411,                                         0.002156736514872916,                                           62.198789301907865, 7498.581959273953,463.67957699012464, 7962.261536264077, 0.0016719387519114842
                                    0.023172195703276378,                                         0.007596814876314694,                                            65.57984298366247, 7498.225713873882,131.64936318476487, 7629.875077058648, 0.0011708599540510912
                                     0.01803340648408636,                                        0.0008292101634563741,                                            80.93740519575292, 7499.219468755458,1205.9792428391634, 8705.198711594621,  0.003162912764213996
                                    0.025275492174347963,                                        0.0025948663799366632,                                           60.028859176439354, 7498.282821490293, 385.3929569220531, 7883.675778412346, 0.0012396710952909274
                                    0.024784330978190917,                                        0.0007577908018201537,                                             61.3438214245899, 7498.747716048338,1319.6417147983989, 8818.389430846737, 0.0019733658867285403
                                    0.020864563867050667,                                         0.003165777173822504,                                             76.3917053907708, 7498.691066785144,315.89129192113097, 7814.582358706275,  0.001864683611789616
                                     0.02499596061740423,                                        0.0005591869521613003,                                            61.17725910809683, 7498.811380910414,1788.3270283275094, 9287.138409237923,  0.002103085430013083
                                    0.022206061537691637,                                        0.0077971827608299665,                                            69.35968508848337, 7498.552029984858,128.26586823953227,  7626.81789822439, 0.0016226402284617125
                                    0.026041055139451603,                                        0.0003086852782128029,                                           59.378299256386605,7498.6136532365545, 3239.562328371526,10738.175981608081, 0.0017257777957746846
                                    0.023573885688128474,                                        0.0016012555356668989,                                            63.47646037579882, 7498.530504476056, 624.5256948057645,  8123.05619928182,  0.001588085312253131
                                     0.02797586400791945,                                       0.00014296707132653805,                                             55.0515412235062, 7498.060749960587, 6994.635811512356,14492.696561472942, 0.0009928006096642356
                                    0.018468598404402105,                                        0.0010000758980407043,                                            78.84834399773024, 7498.887387090572, 999.9367902939098, 8498.824177384482, 0.0022691644929902018
                                    0.018120645735193498,                                       0.00020435158780334592,                                            79.71837340474471, 7498.515259342079, 4893.539483438068,12392.054742780147, 0.0015640583513679856
                                     0.01765072184874893,                                          0.01243812666871103,                                            85.72261607103877, 7499.103135742025, 80.40962469791253, 7579.512760439938,  0.002815557675319004
                                    0.018043610844402612,                                        0.0006206631634635379,                                            80.47656223266357, 7498.889358439853,1611.1923039969895, 9110.081662436842, 0.0022736422209149467
                                    0.017749275625504064,                                        0.0015234191172155737,                                            81.66762903681597, 7498.755066185605, 656.4304219311636, 8155.185488116768, 0.0019879238327848185
